:START_ID(Post)|:END_ID(Tag)
962073245197|11339
962073245197|14012
962073245211|1748
962073245211|2887
962073245211|2899
962073245211|3030
962073245211|4961
962073245211|6388
962073245211|9339
962073245211|10751
962073245211|14306
962073245225|1617
962073245225|1748
962073245225|3045
962073245225|8899
962073245225|11628
962073245239|1748
962073245239|2944
962073245239|3044
962073245239|7823
962073245239|9327
962073245239|11743
962073245239|13229
824634291781|127
824634291781|2950
824634291781|7596
824634291781|11342
962073245267|1187
962073245267|1748
962073245267|2056
962073245267|6934
962073245267|8824
962073245267|12012
824634291809|127
824634291809|2079
824634291809|5080
824634291809|5151
824634291809|6355
824634291809|8449
824634291809|9238
824634291809|9310
824634291809|14493
824634291823|127
824634291823|1187
824634291823|7602
824634291823|10513
824634291823|11408
962073245309|1748
962073245309|2818
962073245309|6999
962073245323|774
962073245323|787
962073245323|1748
962073245323|7541
962073245323|11261
824634291865|127
824634291865|2123
824634291865|6435
824634291879|127
824634291879|6736
824634291879|10118
824634291879|10135
824634291893|127
824634291893|973
824634291893|6543
824634291893|7019
824634291893|9563
824634291893|10352
962073245379|1748
962073245379|5167
962073245379|5716
962073245379|5869
962073245379|11623
962073245379|12746
962073245393|147
962073245393|283
962073245393|797
962073245393|1748
962073245393|2860
962073245393|2906
962073245393|7511
962073245407|1748
962073245407|4849
962073245407|7578
962073245421|1748
962073245421|2906
962073245421|7887
962073245421|11258
962073245421|11674
962073245435|1748
962073245435|1992
962073245435|1994
962073245435|3034
962073245435|8776
962073245435|9115
962073245449|1748
962073245449|5067
962073245449|6947
962073245449|8973
962073245449|10121
824634291991|127
824634291991|5869
824634291991|6982
824634291991|9014
824634291991|15205
824634292005|127
824634292005|1992
824634292005|2109
824634292005|2801
824634292005|3105
824634292005|5467
824634292005|6999
824634292005|7575
824634292005|7936
481036908339|145
481036908339|1179
481036908339|1986
618475861813|145
824634292023|145
824634292023|6403
824634292023|7543
618475861817|145
618475861817|2940
618475861817|7573
618475861817|9102
618475861817|9278
962073245499|145
962073245499|1986
962073245499|7543
755914815293|145
755914815293|3067
755914815293|7573
962073245503|145
962073245503|5126
962073245503|6412
893353768769|145
893353768769|5126
1168231675715|145
1168231675715|1179
1168231675715|1995
1168231675715|2784
1168231675715|7543
1168231675715|7604
549756385093|145
549756385093|1763
549756385093|7555
549756385093|9040
549756385095|518
549756385095|2795
549756385095|5086
549756385095|9246
549756385112|518
549756385112|1991
549756385112|6414
549756385112|6535
549756385112|8743
549756385113|518
549756385113|808
549756385113|2001
549756385113|3054
549756385113|6019
549756385113|7015
549756385113|11737
549756385130|418
549756385130|518
549756385130|2018
549756385130|2053
549756385130|2094
549756385130|2953
549756385130|5084
549756385130|5167
549756385130|5184
549756385130|8377
1099512199035|2269
1168231675783|2269
893353768851|2269
549756385183|2269
755914815403|2269
755914815415|2269
618475861955|2269
1099512199119|2269
481036908507|2269
481036908507|6429
1099512199143|2269
687195338739|2269
687195338739|6429
824634292223|2269
824634292235|2269
824634292235|6429
549756385303|2269
687195338787|2269
824634292271|2269
755914815547|2269
824634292295|2269
618475862099|2269
412317431903|2269
893353769067|2269
687195338871|2269
824634292355|2269
412317431951|2269
481036908699|2269
481036908699|6429
893353769127|2269
618475862195|2269
687195338943|2269
1099512199568|0
1099512199568|567
1099512199568|10028
618475862437|0
618475862437|1911
755914815930|0
755914815930|1681
755914815930|2009
755914815930|2792
755914815930|2880
618475862479|0
618475862479|2850
618475862479|2937
1168231676388|0
1168231676388|801
1168231676388|1912
1168231676388|2849
1168231676388|6704
755914815993|0
755914815993|2011
755914815993|2057
755914815993|6368
893353769486|0
893353769486|1912
893353769486|2009
893353769486|2057
893353769486|2937
893353769486|3079
893353769486|5158
893353769486|5829
893353769486|6623
962073246243|0
962073246243|782
962073246243|2046
962073246243|2907
962073246243|2937
962073246243|4849
962073246243|7603
481036909112|0
481036909112|2076
481036909112|2849
687195339341|0
687195339341|1506
687195339341|2057
687195339341|2937
687195339341|6704
755914816098|0
755914816098|3079
755914816119|0
687195339404|0
687195339404|583
687195339404|2005
687195339404|7580
1030792723105|0
1030792723105|449
1030792723105|5829
893353769654|0
893353769654|2003
893353769654|2870
893353769654|2935
893353769654|3079
1099512199883|788
1099512199883|1962
1099512199883|2808
1099512199883|5057
1099512199883|9038
1099512199889|1962
1099512199889|2811
1099512199889|5546
1099512199889|7541
1099512199889|14202
824634292951|1621
687195339485|540
687195339485|1767
687195339485|5147
687195339485|9493
687195339491|540
687195339491|570
687195339491|581
687195339491|1184
687195339491|1192
687195339491|5114
687195339491|6990
687195339491|7576
687195339491|11366
687195339491|11927
1099512199913|1962
1099512199913|4904
1099512199913|7744
687195339503|540
687195339503|782
687195339503|1021
687195339503|5114
687195339503|7549
687195339503|12088
1099512199925|1962
1099512199925|2802
687195339515|540
687195339515|2043
687195339515|5080
1099512199937|1962
1099512199937|2890
1099512199937|4988
1099512199937|5009
1099512199937|5132
1099512199937|9746
1099512199943|781
1099512199943|1962
1099512199943|5223
1099512199943|7562
1099512199943|8044
1099512199943|11615
687195339533|540
687195339533|973
687195339533|2866
687195339533|2894
687195339533|2922
1099512199955|1962
1099512199955|3025
1099512199955|8521
1099512199955|11719
687195339545|540
687195339545|9290
687195339551|540
687195339551|1672
687195339551|5119
687195339551|7018
687195339551|9177
687195339557|540
687195339557|2060
687195339557|2800
687195339557|2965
687195339557|3080
687195339557|9174
687195339563|540
687195339563|2095
687195339563|6712
687195339563|13479
687195339569|540
687195339569|6798
687195339569|9477
687195339569|10217
1099512200227|1390
618475863081|1390
755914816560|1390
549756386359|1390
1099512200254|1390
618475863109|1390
962073246796|1390
618475863123|1390
549756386394|1390
893353770081|1390
618475863144|1390
687195339887|1390
549756386422|1390
755914816637|1390
687195339908|1404
687195339908|6136
687195339914|1404
687195339914|6407
687195339914|7039
687195339914|9329
687195339920|1404
687195339920|3030
687195339920|5442
687195339920|6440
687195339920|6963
687195339920|9185
687195339920|10132
687195339926|1404
687195339926|2103
687195339926|9226
687195339932|1404
687195339932|1617
687195339932|5161
687195339932|11547
687195339932|12150
687195339932|13348
687195339938|1194
687195339938|1404
687195339938|6987
687195339938|8846
687195339938|13266
687195339944|1404
687195339944|2049
687195339944|2882
687195339944|6403
687195339944|7125
687195339944|9229
687195339950|1404
687195339950|6355
687195339950|8675
687195339950|11560
687195339956|1404
687195339956|1952
687195339956|2093
687195339956|2963
687195339956|5563
687195339956|6775
687195339962|140
687195339962|1404
687195339962|1667
687195339962|2117
687195339962|11627
687195339968|1404
687195339968|15205
687195339974|1404
687195339974|8976
687195339974|10607
687195339974|11431
687195339974|11956
687195339980|1404
687195339980|9153
687195339986|294
687195339986|1404
687195339986|6440
687195339986|6943
687195339986|9195
687195339986|9223
687195339992|570
687195339992|1404
687195339992|2819
687195339992|7524
687195339992|9104
687195339992|9211
687195339998|468
687195339998|777
687195339998|1404
687195339998|16026
687195340003|1404
687195340003|9299
687195340003|10999
687195340003|11548
687195340009|812
687195340009|1404
687195340009|1994
687195340009|5410
687195340009|6259
687195340009|11808
687195340009|13755
687195340014|583
687195340014|586
687195340014|1404
687195340014|1673
687195340014|2978
687195340020|1153
687195340020|1404
687195340020|1995
687195340020|2901
687195340020|3002
687195340020|11557
687195340020|11576
687195340020|11730
687195340020|12050
687195340026|811
687195340026|1404
687195340026|6397
687195340032|1404
687195340032|2798
687195340032|10160
687195340038|1404
687195340038|6385
687195340044|573
687195340044|1404
687195340044|1763
687195340044|1990
687195340044|2001
687195340044|2849
687195340044|7007
687195340044|7943
687195340044|9061
687195340050|1404
687195340050|2065
687195340050|5011
687195340050|5066
687195340050|5929
687195340050|6368
687195340050|7560
687195340056|1404
687195340056|2922
687195340056|7149
687195340062|783
687195340062|1404
687195340062|2960
687195340062|5611
687195340068|1404
687195340068|6380
687195340068|6978
687195340068|9121
687195340068|12166
687195340074|1404
687195340074|1667
687195340074|2984
687195340074|7572
687195340074|9033
687195340074|11928
687195340080|1404
687195340080|2888
687195340086|1404
687195340086|9054
687195340092|143
687195340092|806
687195340092|1404
687195340092|1953
687195340092|2934
687195340092|5074
687195340092|7550
687195340092|9024
893353770508|0
893353770508|1758
893353770508|3092
755914817046|0
755914817056|0
893353770538|0
893353770538|2023
549756386868|0
549756386868|1758
549756386878|0
755914817096|0
755914817096|278
1099512200786|0
755914817116|0
1168231677542|0
1168231677542|3102
962073247344|0
687195340410|193
687195340410|2008
687195340410|5471
687195340415|193
687195340415|283
687195340415|6437
687195340415|11426
687195340420|193
687195340425|193
687195340425|11589
687195340430|193
687195340430|2034
687195340430|7391
687195340430|7561
687195340430|8175
687195340435|193
687195340435|2004
687195340435|2807
687195340435|5164
687195340435|5562
687195340435|6355
687195340435|6378
687195340435|6383
687195340435|7420
687195340435|8075
687195340440|193
687195340445|193
687195340445|2900
687195340445|2908
687195340445|5117
687195340445|7563
687195340450|193
687195340450|2026
687195340450|7017
687195340450|9064
687195340455|193
687195340460|193
687195340460|779
687195340460|1766
687195340460|5062
687195340460|5276
687195340460|6408
687195340465|193
687195340465|5193
687195340465|7005
687195340465|11370
687195340465|14944
687195340470|193
687195340470|5582
687195340470|6456
687195340475|193
687195340475|9062
687195340475|9206
687195340475|11511
687195340475|11694
687195340475|11718
687195340480|193
687195340480|3099
687195340480|5433
687195340480|13802
687195340485|193
687195340485|9181
687195340485|11622
687195340490|193
687195340490|4948
687195340490|7526
687195340490|8694
687195340490|10631
755914817560|1765
755914817560|7550
824634294312|1765
824634294312|5176
618475864120|1765
618475864136|1765
618475864136|9277
824634294360|1765
824634294360|9277
687195340904|1765
687195340904|5546
755914817656|262
755914817656|5676
755914817656|13808
755914817657|262
755914817657|5105
755914817657|9059
755914817657|10090
755914817658|262
755914817658|565
755914817658|1995
755914817659|262
755914817659|1679
755914817659|2093
755914817659|2893
755914817659|6401
755914817660|262
755914817660|1614
755914817660|7594
755914817660|11549
755914817660|13391
755914817661|262
755914817661|2977
755914817661|4901
755914817661|5075
755914817661|8757
755914817662|262
755914817662|299
755914817662|3002
755914817662|6937
755914817662|9063
755914817662|12196
755914817663|262
755914817663|2096
755914817663|13617
755914817664|262
755914817664|2832
755914817664|2850
755914817664|11698
755914817664|12021
755914817664|12320
755914817665|262
755914817665|2006
755914817665|6412
755914817665|7514
755914817665|9125
755914817665|9160
755914817666|262
755914817666|594
755914817666|5185
755914817666|5762
755914817666|10075
755914817666|13455
755914817667|262
755914817667|2787
755914817667|6413
755914817668|262
755914817668|1183
755914817668|5155
755914817668|7569
755914817669|262
755914817669|565
755914817669|2022
755914817669|2036
755914817669|5101
755914817669|5754
755914817669|7600
755914817669|9092
755914817670|262
755914817670|5104
755914817670|5133
755914817670|6674
755914817670|9249
755914817670|14175
755914817671|262
755914817671|5086
755914817671|9003
755914817672|262
755914817672|3068
755914817672|6371
755914817672|9076
755914817672|11538
755914817673|262
755914817673|5440
755914817673|11557
755914817674|262
755914817674|5102
755914817674|6433
755914817674|8019
755914817674|9150
755914817674|9175
755914817674|10727
755914817674|11163
755914817675|262
755914817675|6071
755914817675|12192
755914817676|262
755914817676|566
755914817676|7457
755914817676|7574
755914817676|7589
755914817677|262
755914817677|2086
755914817677|2850
755914817677|3019
755914817678|262
755914817678|8752
755914817678|9474
755914817678|9479
755914817678|11056
755914817678|12260
755914817678|12835
755914817679|262
755914817679|3040
755914817679|5145
755914817679|6465
755914817679|9285
755914817679|12232
755914817679|14497
755914817680|262
755914817680|5145
755914817680|5515
755914817680|5675
755914817680|6807
755914817680|6959
755914817680|9181
755914817681|262
755914817681|579
755914817681|1546
1099512201362|6
1099512201362|575
1099512201362|2794
1099512201370|6
1099512201370|1174
1099512201370|2031
1099512201370|2082
1099512201370|2085
1099512201370|2878
1099512201370|2882
1099512201370|11247
1030792724642|6
